state_id,algorithm,score,fraction_used_connections,number_routes,total_minutes,is_solution,sleeper_string,start_state,mutation,runtime
1947,hill_climber_light_valid_start,8942.0,1.0,6,458.0,True,8942.0	1.0	6	458.0	False;False;False	train_1:Alkmaar>Castricum>Beverwijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam;train_2:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal;train_3:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft;train_4:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Heemstede-Aerdenhout;train_5:Heemstede-Aerdenhout>Haarlem>Beverwijk>Zaandam;train_6:Castricum>Zaandam>Hoorn>Alkmaar>Den Helder,valid,light,0.049729347229003906
1948,hill_climber_light_valid_start,8801.0,1.0,7,499.0,True,8801.0	1.0	7	499.0	False;False;False	train_1:Castricum>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Alkmaar;train_2:Alkmaar>Hoorn;train_4:Beverwijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_10:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal;train_12:Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda;train_13:Rotterdam Centraal>Dordrecht;train_14:Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid,valid,light,0.0527193546295166
1949,hill_climber_light_valid_start,8775.0,1.0,7,525.0,True,8775.0	1.0	7	525.0	False;False;False	train_25:Beverwijk>Zaandam>Castricum>Beverwijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid;train_28:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Den Haag Centraal>Delft;train_32:Amsterdam Sloterdijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_34:Den Haag Centraal>Delft>Den Haag Centraal>Delft>Den Haag Centraal>Delft;train_36:Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid;train_37:Castricum>Alkmaar>Hoorn;train_38:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem,valid,light,0.051607608795166016
1950,hill_climber_light_valid_start,8851.0,1.0,7,449.0,True,8851.0	1.0	7	449.0	False;False;False	train_14:Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Zaandam>Castricum>Beverwijk;train_23:Hoorn>Zaandam>Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Leiden Centraal;train_28:Castricum>Alkmaar>Den Helder;train_29:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk;train_30:Hoorn>Alkmaar;train_34:Leiden Centraal>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda;train_35:Alphen a/d Rijn>Gouda>Den Haag Centraal,valid,light,0.05008077621459961
1951,hill_climber_light_valid_start,8876.0,1.0,7,424.0,True,8876.0	1.0	7	424.0	False;False;False	train_1:Alkmaar>Castricum>Beverwijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam;train_2:Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal;train_3:Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Alphen a/d Rijn>Gouda;train_4:Den Haag Centraal>Gouda>Rotterdam Alexander>Rotterdam Centraal;train_5:Den Helder>Alkmaar>Hoorn>Zaandam>Beverwijk;train_7:Castricum>Zaandam>Hoorn;train_8:Dordrecht>Rotterdam Centraal,valid,light,0.04784655570983887
1952,hill_climber_light_valid_start,8800.0,1.0,7,500.0,True,8800.0	1.0	7	500.0	False;False;False	train_1:Castricum>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Alkmaar;train_5:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid;train_6:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Alphen a/d Rijn>Gouda;train_8:Alkmaar>Hoorn;train_10:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_13:Beverwijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_14:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal,valid,light,0.04942917823791504
1953,hill_climber_light_valid_start,8804.0,1.0,7,496.0,True,8804.0	1.0	7	496.0	False;False;False	train_1:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel;train_2:Gouda>Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal;train_3:Den Helder>Alkmaar>Hoorn>Zaandam>Castricum>Beverwijk;train_4:Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Beverwijk>Haarlem;train_5:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid;train_6:Den Haag Centraal>Delft;train_8:Castricum>Alkmaar,valid,light,0.04897260665893555
1954,hill_climber_light_valid_start,8857.0,1.0,7,443.0,True,8857.0	1.0	7	443.0	False;False;False	train_24:Beverwijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_27:Haarlem>Amsterdam Sloterdijk>Zaandam>Castricum>Beverwijk>Castricum>Beverwijk;train_28:Den Haag Centraal>Delft>Den Haag Centraal>Gouda;train_31:Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_32:Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal;train_33:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft;train_35:Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Castricum>Alkmaar,valid,light,0.0505986213684082
1955,hill_climber_light_valid_start,8868.0,1.0,7,432.0,True,8868.0	1.0	7	432.0	False;False;False	train_142:Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Beverwijk>Zaandam;train_144:Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda;train_154:Den Helder>Alkmaar>Castricum>Beverwijk>Castricum>Zaandam;train_155:Alkmaar>Hoorn>Zaandam>Amsterdam Sloterdijk;train_156:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel;train_158:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid;train_159:Alphen a/d Rijn>Gouda>Den Haag Centraal,valid,light,0.06201910972595215
1956,hill_climber_light_valid_start,8811.0,1.0,7,489.0,True,8811.0	1.0	7	489.0	False;False;False	train_219:Castricum>Alkmaar>Den Helder;train_226:Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_240:Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal;train_244:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Beverwijk>Haarlem;train_245:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal;train_246:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht;train_247:Beverwijk>Castricum>Zaandam>Hoorn>Alkmaar,valid,light,0.06784534454345703
1957,hill_climber_light_valid_start,9065.0,1.0,5,435.0,True,9065.0	1.0	5	435.0	False;False;False	train_1:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal;train_2:Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam>Beverwijk;train_3:Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Castricum>Zaandam>Hoorn;train_4:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal;train_5:Castricum>Alkmaar>Den Helder>Alkmaar>Hoorn,valid,light,0.046112060546875
1958,hill_climber_light_valid_start,8870.0,1.0,7,430.0,True,8870.0	1.0	7	430.0	False;False;False	train_169:Castricum>Beverwijk>Castricum;train_172:Hoorn>Zaandam>Castricum>Alkmaar;train_174:Dordrecht>Rotterdam Centraal;train_175:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk>Zaandam>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal;train_176:Den Helder>Alkmaar>Hoorn;train_177:Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft;train_179:Gouda>Den Haag Centraal>Leiden Centraal>Den Haag Centraal>Delft>Den Haag Centraal,valid,light,0.0638890266418457
1959,hill_climber_light_valid_start,8869.0,1.0,7,431.0,True,8869.0	1.0	7	431.0	False;False;False	train_9:Amsterdam Amstel>Amsterdam Zuid;train_16:Alkmaar>Hoorn>Zaandam>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal;train_23:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn>Gouda;train_25:Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht;train_27:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Leiden Centraal;train_28:Den Haag Centraal>Delft>Den Haag Centraal>Delft;train_29:Amsterdam Sloterdijk>Zaandam>Castricum>Beverwijk>Castricum>Alkmaar>Den Helder,valid,light,0.05190420150756836
1960,hill_climber_light_valid_start,8847.0,1.0,7,453.0,True,8847.0	1.0	7	453.0	False;False;False	train_1:Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam>Castricum>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal;train_2:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid;train_3:Beverwijk>Zaandam>Hoorn>Alkmaar>Den Helder;train_4:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid;train_5:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Leiden Centraal;train_6:Amsterdam Zuid>Amsterdam Amstel;train_8:Castricum>Alkmaar>Hoorn,valid,light,0.050667524337768555
1961,hill_climber_light_valid_start,8846.0,1.0,7,454.0,True,8846.0	1.0	7	454.0	False;False;False	train_16:Amsterdam Amstel>Amsterdam Zuid;train_30:Zaandam>Castricum>Alkmaar>Hoorn;train_32:Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Alphen a/d Rijn>Gouda>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal;train_33:Haarlem>Beverwijk>Zaandam>Hoorn;train_34:Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_37:Beverwijk>Castricum>Alkmaar>Den Helder;train_38:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Den Haag Centraal,valid,light,0.07825326919555664
1962,hill_climber_light_valid_start,8845.0,1.0,7,455.0,True,8845.0	1.0	7	455.0	False;False;False	train_222:Castricum>Beverwijk>Castricum>Zaandam>Beverwijk>Haarlem>Heemstede-Aerdenhout;train_241:Hoorn>Zaandam>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk;train_244:Gouda>Den Haag Centraal;train_252:Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem;train_253:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal;train_254:Delft>Den Haag Centraal;train_255:Castricum>Alkmaar>Hoorn>Alkmaar>Den Helder,valid,light,0.07750558853149414
1963,hill_climber_light_valid_start,8770.0,1.0,7,530.0,True,8770.0	1.0	7	530.0	False;False;False	train_216:Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Beverwijk;train_218:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn>Gouda;train_219:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Delft>Den Haag Centraal>Delft>Den Haag Centraal;train_228:Dordrecht>Rotterdam Centraal;train_230:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid;train_231:Amsterdam Sloterdijk>Zaandam>Beverwijk>Castricum>Zaandam>Hoorn>Alkmaar;train_232:Castricum>Alkmaar>Den Helder>Alkmaar,valid,light,0.0714268684387207
1964,hill_climber_light_valid_start,8904.0,1.0,7,396.0,True,8904.0	1.0	7	396.0	False;False;False	train_22:Amsterdam Amstel>Amsterdam Zuid;train_31:Haarlem>Beverwijk>Castricum>Alkmaar>Den Helder;train_32:Hoorn>Zaandam;train_34:Beverwijk>Zaandam>Castricum>Alkmaar>Hoorn;train_35:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk;train_36:Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Zaandam>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel;train_37:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal,valid,light,0.05234217643737793
1965,hill_climber_light_valid_start,8826.0,1.0,7,474.0,True,8826.0	1.0	7	474.0	False;False;False	train_155:Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal;train_159:Haarlem>Beverwijk>Castricum>Alkmaar>Den Helder;train_167:Hoorn>Alkmaar;train_170:Beverwijk>Zaandam>Castricum>Alkmaar>Hoorn>Zaandam>Amsterdam Sloterdijk>Amsterdam Centraal;train_173:Gouda>Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal;train_174:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal;train_175:Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht,valid,light,0.06569695472717285
1966,hill_climber_light_valid_start,8818.0,1.0,7,482.0,True,8818.0	1.0	7	482.0	False;False;False	train_52:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_62:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Beverwijk;train_70:Zaandam>Hoorn>Alkmaar;train_72:Schiedam Centrum>Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Castricum;train_73:Rotterdam Centraal>Dordrecht>Rotterdam Centraal;train_74:Haarlem>Amsterdam Sloterdijk>Zaandam>Castricum>Alkmaar>Den Helder;train_76:Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Den Haag Centraal>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk,valid,light,0.05678105354309082
1967,hill_climber_light_valid_start,8902.0,1.0,7,398.0,True,8902.0	1.0	7	398.0	False;False;False	train_25:Rotterdam Centraal>Dordrecht;train_26:Beverwijk>Castricum>Zaandam>Hoorn>Alkmaar>Den Helder;train_32:Dordrecht>Rotterdam Centraal;train_33:Castricum>Alkmaar;train_34:Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Alphen a/d Rijn>Gouda;train_35:Haarlem>Beverwijk>Zaandam>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid;train_36:Gouda>Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda,valid,light,0.05247092247009277
1968,hill_climber_light_valid_start,8893.0,1.0,7,407.0,True,8893.0	1.0	7	407.0	False;False;False	train_29:Haarlem>Beverwijk>Castricum>Zaandam>Hoorn>Alkmaar;train_37:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn>Gouda>Rotterdam Alexander>Rotterdam Centraal;train_39:Dordrecht>Rotterdam Centraal;train_41:Den Haag Centraal>Gouda;train_42:Delft>Den Haag Centraal;train_43:Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam>Beverwijk>Castricum>Alkmaar>Den Helder;train_44:Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal,valid,light,0.05522465705871582
1969,hill_climber_light_valid_start,8803.0,1.0,7,497.0,True,8803.0	1.0	7	497.0	False;False;False	train_216:Heemstede-Aerdenhout>Leiden Centraal>Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda;train_233:Den Haag Centraal>Gouda>Alphen a/d Rijn;train_235:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam;train_238:Den Helder>Alkmaar;train_239:Delft>Den Haag Centraal;train_240:Heemstede-Aerdenhout>Haarlem>Beverwijk>Zaandam>Hoorn>Alkmaar>Castricum>Zaandam;train_241:Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum,valid,light,0.06779861450195312
1970,hill_climber_light_valid_start,8860.0,1.0,7,440.0,True,8860.0	1.0	7	440.0	False;False;False	train_190:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Delft>Den Haag Centraal>Delft;train_193:Castricum>Zaandam>Hoorn>Alkmaar>Den Helder;train_195:Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda;train_197:Gouda>Den Haag Centraal>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Zaandam;train_198:Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Zaandam;train_201:Beverwijk>Castricum>Alkmaar;train_202:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem,valid,light,0.06717658042907715
1971,hill_climber_light_valid_start,8749.0,1.0,7,551.0,True,8749.0	1.0	7	551.0	False;False;False	train_186:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk;train_202:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_206:Haarlem>Beverwijk>Zaandam>Hoorn>Alkmaar;train_207:Amsterdam Amstel>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Alphen a/d Rijn>Gouda>Den Haag Centraal>Leiden Centraal;train_208:Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Zaandam>Castricum>Beverwijk>Castricum>Alkmaar>Den Helder;train_209:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Sloterdijk;train_210:Den Haag Centraal>Delft>Schiedam Centrum>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Rotterdam Alexander>Gouda,valid,light,0.06938362121582031
1972,hill_climber_light_valid_start,8891.0,1.0,7,409.0,True,8891.0	1.0	7	409.0	False;False;False	train_6:Den Helder>Alkmaar;train_7:Rotterdam Centraal>Dordrecht;train_10:Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Den Haag Centraal>Gouda;train_17:Rotterdam Centraal>Rotterdam Alexander>Gouda>Alphen a/d Rijn>Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal;train_18:Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Beverwijk>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid;train_19:Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Beverwijk>Castricum>Alkmaar>Hoorn>Zaandam;train_22:Zaandam>Castricum,valid,light,0.05210995674133301
1973,hill_climber_light_valid_start,8768.0,1.0,7,532.0,True,8768.0	1.0	7	532.0	False;False;False	train_97:Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem;train_107:Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel;train_109:Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Alphen a/d Rijn>Gouda;train_110:Alkmaar>Hoorn>Zaandam>Beverwijk;train_111:Castricum>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal>Den Haag Centraal>Gouda>Rotterdam Alexander>Rotterdam Centraal;train_112:Amsterdam Sloterdijk>Zaandam>Castricum>Alkmaar>Den Helder;train_113:Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal,valid,light,0.060810089111328125
1974,hill_climber_light_valid_start,8760.0,1.0,7,540.0,True,8760.0	1.0	7	540.0	False;False;False	train_13:Gouda>Rotterdam Alexander>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Alphen a/d Rijn>Leiden Centraal>Heemstede-Aerdenhout>Haarlem;train_16:Leiden Centraal>Den Haag Centraal>Gouda>Den Haag Centraal>Delft>Den Haag Centraal>Delft>Den Haag Centraal;train_25:Rotterdam Centraal>Dordrecht;train_26:Amsterdam Sloterdijk>Haarlem>Beverwijk>Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid;train_28:Castricum>Zaandam>Beverwijk>Castricum>Alkmaar>Den Helder;train_29:Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid;train_30:Alkmaar>Hoorn>Zaandam,valid,light,0.05269646644592285
1975,hill_climber_light_valid_start,8873.0,1.0,6,527.0,True,8873.0	1.0	6	527.0	False;False;False	train_1:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Gouda>Alphen a/d Rijn>Leiden Centraal>Den Haag Centraal;train_2:Haarlem>Amsterdam Sloterdijk>Amsterdam Zuid>Amsterdam Amstel>Amsterdam Centraal>Amsterdam Sloterdijk>Zaandam>Castricum>Beverwijk>Haarlem>Heemstede-Aerdenhout>Leiden Centraal;train_3:Zaandam>Beverwijk>Castricum>Alkmaar>Hoorn>Zaandam;train_4:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal>Delft>Den Haag Centraal>Delft>Den Haag Centraal>Delft;train_5:Alkmaar>Den Helder;train_6:Leiden Centraal>Schiphol Airport>Amsterdam Zuid>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid>Amsterdam Amstel,valid,light,0.047257423400878906
1976,hill_climber_light_valid_start,8906.0,1.0,7,394.0,True,8906.0	1.0	7	394.0	False;False;False	train_60:Zaandam>Hoorn>Alkmaar>Den Helder;train_61:Dordrecht>Rotterdam Centraal>Schiedam Centrum>Delft>Den Haag Centraal>Leiden Centraal>Alphen a/d Rijn>Gouda;train_63:Rotterdam Centraal>Rotterdam Alexander>Gouda>Den Haag Centraal;train_64:Alkmaar>Castricum>Zaandam>Beverwijk;train_65:Zaandam>Amsterdam Sloterdijk>Amsterdam Zuid>Schiphol Airport>Leiden Centraal>Heemstede-Aerdenhout>Haarlem>Amsterdam Sloterdijk>Amsterdam Centraal>Amsterdam Amstel>Amsterdam Zuid;train_66:Delft>Den Haag Centraal;train_67:Castricum>Beverwijk>Haarlem,valid,light,0.05248212814331055
